monthly,country_name,Approval_Smoothed,Approval_Not_Smoothed,app_marginals_obs,Disapproval_Smoothed,Disapproval_Not_Smoothed,neg_marginals_obs,Country,ccodecow,wb_code
2006m5,Argentina,62.25526,62.403839,3,27.20067,27.428419,3,Argentina,160,ARG
2019m8,Argentina,39.427502,39.4105,8,56.601639,56.019112,8,Argentina,160,ARG
2017m11,Argentina,61.20826,61.77351,13,36.805141,36.829201,12,Argentina,160,ARG
1998m2,Argentina,28.202391,28.262859,3,64.635239,65.171219,2,Argentina,160,ARG
1997m1,Argentina,28.09166,28.293631,0,54.636719,53.770729,0,Argentina,160,ARG
1994m12,Argentina,42.149632,42.25351,2,46.101391,46.041592,2,Argentina,160,ARG
2017m9,Argentina,52.94503,53.577301,14,43.37281,42.30933,13,Argentina,160,ARG
1999m11,Argentina,38.879391,40.5602,0,32.968719,32.545429,0,Argentina,160,ARG
2012m4,Argentina,62.191021,62.64378,3,30.3025,29.34096,3,Argentina,160,ARG
2009m9,Argentina,30.15703,29.619659,5,65.746628,67.928978,3,Argentina,160,ARG
2014m3,Argentina,38.292858,38.295559,6,55.862789,53.892529,6,Argentina,160,ARG
2017m4,Argentina,50.280521,51.125092,17,43.877628,42.48299,16,Argentina,160,ARG
2000m11,Argentina,22.30629,21.42429,6,51.841431,53.683578,4,Argentina,160,ARG
1998m10,Argentina,27.825081,28.078409,1,58.801811,57.738441,0,Argentina,160,ARG
2010m12,Argentina,54.72541,54.273998,5,38.346149,38.962391,5,Argentina,160,ARG
2017m10,Argentina,57.165421,57.63163,9,36.327728,34.174179,8,Argentina,160,ARG
2014m8,Argentina,48.68549,49.8922,5,49.532028,47.74461,5,Argentina,160,ARG
2016m1,Argentina,61.095188,60.698238,4,31.55887,32.409889,4,Argentina,160,ARG
2011m8,Argentina,54.070728,53.56514,1,36.960548,37.25415,1,Argentina,160,ARG
2013m11,Argentina,50.784168,49.798962,2,44.67099,46.418758,2,Argentina,160,ARG
,Armenia_Exec,,,,,,,Armenia_Exec,371,ARM
,Armenia_Gov,,,,,,,Armenia_Gov,371,ARM
,Armenia_PM,,,,,,,Armenia_PM,371,ARM
,Armenia_Pres,,,,,,,Armenia_Pres,371,ARM
1990m5,Australia,48.524921,48.461182,2,46.032269,45.98885,1,Australia,900,AUS
1973m8,Australia,48.276081,48.253719,1,,,,Australia,900,AUS
1988m2,Australia,50.512989,50.33762,2,42.324612,42.830341,1,Australia,900,AUS
1977m11,Australia,41.101551,41.097221,1,,,,Australia,900,AUS
1989m9,Australia,47.17321,47.087479,2,45.941479,45.98885,1,Australia,900,AUS
2005m11,Australia,46.52713,46.40844,2,44.594238,45.120178,2,Australia,900,AUS
1975m9,Australia,38.32766,38.382679,1,,,,Australia,900,AUS
2019m10,Australia,49.969379,49.920891,3,41.596298,41.922138,3,Australia,900,AUS
2005m12,Australia,47.345139,47.374069,4,42.840912,42.48296,4,Australia,900,AUS
1973m5,Australia,54.307781,54.29361,0,,,,Australia,900,AUS
1987m10,Australia,54.591518,54.539181,2,39.963371,40.461449,1,Australia,900,AUS
1990m4,Australia,50.615021,50.69463,2,45.533691,45.19923,1,Australia,900,AUS
1972m9,Australia,35.007069,35.092331,1,,,,Australia,900,AUS
1984m11,Australia,66.125648,66.103859,1,,,,Australia,900,AUS
1990m11,Australia,38.20723,38.238899,2,52.774971,52.305889,1,Australia,900,AUS
2018m11,Australia,45.775101,45.731899,3,38.958591,39.15136,3,Australia,900,AUS
1993m8,Australia,31.165051,31.038839,2,59.505859,60.202179,1,Australia,900,AUS
1997m12,Australia,42.136349,42.210339,1,48.572289,48.365429,1,Australia,900,AUS
2019m6,Australia,50.396179,50.42857,2,39.004871,38.583,2,Australia,900,AUS
1986m12,Australia,48.125938,48.108929,2,45.19593,45.19923,1,Australia,900,AUS
1981m10,Australia,39.48357,39.616562,1,,,,Australia,900,AUS
1984m10,Australia,65.399132,65.363533,1,,,,Australia,900,AUS
1989m7,Australia,46.136871,46.176781,2,47.272869,46.778481,1,Australia,900,AUS
2014m9,Australia,43.728951,43.793732,1,47.828499,47.446671,1,Australia,900,AUS
1974m9,Australia,46.50811,46.608551,1,,,,Australia,900,AUS
2004m3,Australia,55.5186,55.48246,2,36.525009,36.839432,2,Australia,900,AUS
2006m9,Australia,50.98246,50.93428,2,39.381809,39.459499,2,Australia,900,AUS
2005m10,Australia,50.603851,50.55962,2,40.89909,41.45409,2,Australia,900,AUS
1999m10,Australia,58.502258,58.532619,2,32.357182,32.14222,2,Australia,900,AUS
2015m9,Australia,47.036152,47.13979,1,26.045589,24.576571,1,Australia,900,AUS
2001m8,Australia,45.694099,45.727211,2,45.39146,45.230099,2,Australia,900,AUS
1974m6,Australia,52.06913,51.955372,1,,,,Australia,900,AUS
2000m10,Australia,50.05888,50.107948,1,40.732849,40.871029,1,Australia,900,AUS
2015m7,Australia,43.759602,43.867222,0,39.33017,37.30912,0,Australia,900,AUS
2017m2,Australia,38.069801,38.01778,2,51.73064,51.891338,2,Australia,900,AUS
2016m7,Australia,44.144211,44.200321,2,44.71534,44.59549,2,Australia,900,AUS
1977m2,Australia,40.454491,40.439152,1,,,,Australia,900,AUS
1990m1,Australia,50.69099,50.808361,1,45.499561,45.204601,0,Australia,900,AUS
1970m2,Australia,48.234772,48.236462,0,,,,Australia,900,AUS
1968m11,Australia,61.026218,60.99519,0,,,,Australia,900,AUS
2016m9,Australia,39.642689,39.629059,1,47.99078,48.279869,1,Australia,900,AUS
1986m11,Australia,48.760288,48.772018,2,44.522289,44.409599,1,Australia,900,AUS
1974m5,Australia,55.51667,55.657009,1,,,,Australia,900,AUS
1993m11,Australia,35.129009,35.243118,2,56.26458,55.464409,1,Australia,900,AUS
1976m9,Australia,49.851601,49.898899,1,,,,Australia,900,AUS
2017m7,Australia,39.9049,39.952679,3,49.06892,48.932419,3,Australia,900,AUS
1980m4,Australia,40.85619,40.850441,1,,,,Australia,900,AUS
1970m8,Australia,46.586128,46.591282,0,,,,Australia,900,AUS
1978m11,Australia,39.530602,39.616562,1,,,,Australia,900,AUS
1978m5,Australia,47.404449,47.431141,1,,,,Australia,900,AUS
2011m5,Australia,41.935081,41.867699,2,46.20755,46.407452,2,Australia,900,AUS
1969m6,Australia,59.748119,59.71814,0,,,,Australia,900,AUS
2004m2,Australia,56.145611,56.094082,2,35.038891,35.199371,2,Australia,900,AUS
1979m10,Australia,37.91618,37.97139,1,,,,Australia,900,AUS
1998m3,Australia,42.38147,42.38261,2,46.902699,47.29031,2,Australia,900,AUS
2003m10,Australia,53.949059,53.83683,1,36.148621,36.530491,1,Australia,900,AUS
1999m6,Australia,51.248749,51.255859,2,38.331131,38.372238,2,Australia,900,AUS
2018m12,Australia,46.525429,46.554749,3,40.084229,40.25845,3,Australia,900,AUS
1969m2,Australia,60.634689,60.592529,1,,,,Australia,900,AUS
1974m11,Australia,39.474651,39.452042,1,,,,Australia,900,AUS
1974m4,Australia,50.386341,50.474709,1,,,,Australia,900,AUS
2002m1,Australia,60.546719,60.543781,1,30.81216,31.000919,1,Australia,900,AUS
2017m11,Australia,37.560909,37.505348,2,51.231731,51.30674,2,Australia,900,AUS
1970m9,Australia,46.5854,46.591282,0,,,,Australia,900,AUS
2019m4,Australia,49.521709,49.584579,2,41.239899,41.04211,2,Australia,900,AUS
1982m5,Australia,43.17812,43.318199,1,,,,Australia,900,AUS
2003m2,Australia,55.657711,55.523022,1,36.48365,37.319439,1,Australia,900,AUS
1977m4,Australia,43.205929,43.318199,1,,,,Australia,900,AUS
2009m10,Australia,66.260849,66.228188,2,25.900379,26.326269,2,Australia,900,AUS
1995m4,Australia,39.284069,39.355042,2,50.576141,49.937,1,Australia,900,AUS
2004m5,Australia,57.042568,57.069241,2,34.489521,34.15704,2,Australia,900,AUS
1996m11,Australia,58.111691,58.100471,1,31.21781,31.38587,1,Australia,900,AUS
1990m3,Australia,47.882252,47.85704,2,46.814899,47.041691,1,Australia,900,AUS
2020m12,Australia,65.05101,64.954109,2,30.36323,30.76812,2,Australia,900,AUS
2007m9,Australia,49.551579,49.560692,2,41.2537,41.20573,2,Australia,900,AUS
2008m4,Australia,70.513931,70.532852,1,16.37079,16.792259,1,Australia,900,AUS
1993m10,Australia,32.547722,32.64632,2,59.01482,58.228111,1,Australia,900,AUS
2002m10,Australia,63.659641,63.878441,1,30.106331,29.421209,1,Australia,900,AUS
1973m4,Australia,54.31279,54.29361,0,,,,Australia,900,AUS
2000m12,Australia,45.488251,45.511711,1,44.49699,44.42532,1,Australia,900,AUS
1974m8,Australia,43.430939,43.318199,1,,,,Australia,900,AUS
2011m10,Australia,36.570671,36.712238,1,54.052921,53.480679,1,Australia,900,AUS
2005m4,Australia,55.697369,55.57259,2,37.47731,38.021179,2,Australia,900,AUS
1995m6,Australia,39.123211,39.110039,2,51.035061,51.121441,1,Australia,900,AUS
1978m2,Australia,56.248699,56.479591,1,,,,Australia,900,AUS
2008m3,Australia,68.093086,68.025902,1,16.627451,17.186199,1,Australia,900,AUS
1983m2,Australia,41.640362,41.673031,1,,,,Australia,900,AUS
2007m7,Australia,49.81847,49.824268,2,41.00676,40.849861,2,Australia,900,AUS
1971m3,Australia,50.408878,50.40517,0,,,,Australia,900,AUS
1971m1,Australia,50.40876,50.40517,0,,,,Australia,900,AUS
1996m5,Australia,61.181332,61.35989,3,22.73822,23.208361,3,Australia,900,AUS
1988m11,Australia,57.501469,57.558552,2,36.702839,36.513302,1,Australia,900,AUS
1980m5,Australia,44.03101,44.140789,1,,,,Australia,900,AUS
1969m1,Australia,61.026211,60.99519,0,,,,Australia,900,AUS
1998m1,Australia,42.191479,42.210339,1,47.861172,47.575741,1,Australia,900,AUS
1969m9,Australia,53.240059,53.102901,0,,,,Australia,900,AUS
1969m5,Australia,59.81963,59.71814,0,,,,Australia,900,AUS
1995m2,Australia,37.802711,37.693352,2,51.250099,51.516258,1,Australia,900,AUS
2004m1,Australia,57.22493,57.177971,1,34.630348,34.951408,1,Australia,900,AUS
1971m11,Australia,39.492821,39.534302,1,,,,Australia,900,AUS
2015m4,Australia,39.484711,39.623829,1,52.882439,52.17606,1,Australia,900,AUS
2021m11,Australia,50.426819,50.349312,4,46.07653,46.339352,4,Australia,900,AUS
2020m11,Australia,66.878639,66.865372,3,28.9858,28.94058,3,Australia,900,AUS
1999m11,Australia,58.895481,58.882019,1,32.41906,32.57626,1,Australia,900,AUS
2012m2,Australia,37.061321,37.00425,2,55.298931,55.822849,2,Australia,900,AUS
2017m5,Australia,40.430931,40.51775,2,48.87273,48.437679,2,Australia,900,AUS
1997m9,Australia,45.543671,45.554749,1,44.072769,43.889881,1,Australia,900,AUS
1993m5,Australia,42.731411,42.594791,2,46.639702,47.041691,1,Australia,900,AUS
1988m9,Australia,56.383881,56.330509,2,38.764622,38.882191,1,Australia,900,AUS
1996m12,Australia,55.683788,55.59203,1,32.933998,33.360081,1,Australia,900,AUS
2021m2,Australia,65.503952,65.493233,3,31.67625,31.922621,3,Australia,900,AUS
2013m9,Australia,40.545559,40.493172,2,48.43338,48.89106,2,Australia,900,AUS
2020m4,Australia,64.308167,64.846207,3,31.602699,28.984261,3,Australia,900,AUS
2002m9,Australia,55.306511,55.220451,2,35.264709,35.56567,2,Australia,900,AUS
1982m10,Australia,41.18293,41.26173,1,,,,Australia,900,AUS
2008m7,Australia,60.125519,60.084862,2,27.91123,28.304461,2,Australia,900,AUS
2016m11,Australia,39.141281,39.190159,3,48.0881,47.796059,3,Australia,900,AUS
1974m7,Australia,47.56575,47.431141,1,,,,Australia,900,AUS
2004m9,Australia,54.21093,54.217312,3,36.87505,36.612339,3,Australia,900,AUS
1985m10,Australia,55.663589,55.664551,1,31.22888,31.39415,0,Australia,900,AUS
1991m8,Australia,40.69952,40.727421,2,50.943981,50.726631,1,Australia,900,AUS
1987m12,Australia,57.4505,57.470982,2,36.042301,35.723679,1,Australia,900,AUS
2019m8,Australia,51.254951,51.182919,3,38.483921,39.00922,3,Australia,900,AUS
2006m12,Australia,50.123051,50.075169,2,40.46788,40.480782,2,Australia,900,AUS
1992m11,Australia,41.03056,41.097939,2,49.719379,49.147369,1,Australia,900,AUS
2005m2,Australia,62.789471,62.748161,2,30.561171,30.937799,2,Australia,900,AUS
1992m5,Australia,37.177601,37.07135,2,52.35783,53.35873,1,Australia,900,AUS
1991m7,Australia,40.476551,40.4156,2,50.892559,50.726631,1,Australia,900,AUS
1972m12,Australia,48.55455,48.915421,0,,,,Australia,900,AUS
2010m5,Australia,44.138748,43.852058,2,45.878899,47.118778,2,Australia,900,AUS
2013m4,Australia,36.420349,36.341808,2,52.166931,53.006859,2,Australia,900,AUS
1978m1,Australia,48.102581,48.253719,1,,,,Australia,900,AUS
1978m3,Australia,48.490459,48.253719,1,,,,Australia,900,AUS
2012m8,Australia,35.407509,35.434818,2,54.39344,53.92672,2,Australia,900,AUS
1992m12,Australia,40.829201,40.84341,2,51.000389,50.989841,1,Australia,900,AUS
1989m2,Australia,51.284229,51.143429,2,42.442638,42.830341,1,Australia,900,AUS
2013m10,Australia,51.001759,51.317261,1,34.682911,32.48267,1,Australia,900,AUS
2013m11,Australia,48.422359,48.34457,2,38.880871,39.621479,2,Australia,900,AUS
2015m10,Australia,55.70063,55.950909,3,23.371281,23.2679,3,Australia,900,AUS
2015m2,Australia,32.59087,32.524288,1,59.019821,59.273209,1,Australia,900,AUS
2006m3,Australia,55.806042,55.956772,2,36.240688,35.551891,2,Australia,900,AUS
2010m7,Australia,50.002991,50.24033,3,36.743118,34.75378,3,Australia,900,AUS
1999m1,Australia,52.666519,52.646629,1,35.91275,35.733101,1,Australia,900,AUS
1980m12,Australia,46.647812,46.608551,1,,,,Australia,900,AUS
1994m5,Australia,42.78978,42.787529,2,46.058811,45.725651,1,Australia,900,AUS
1980m7,Australia,41.328098,41.26173,1,,,,Australia,900,AUS
1996m1,Australia,39.712009,39.753929,1,50.881248,50.726631,1,Australia,900,AUS
1991m3,Australia,43.75256,43.65118,2,49.758579,49.937,1,Australia,900,AUS
1971m8,Australia,42.642311,42.495609,1,,,,Australia,900,AUS
1982m11,Australia,39.240101,39.205269,1,,,,Australia,900,AUS
2009m4,Australia,67.998878,68.048752,1,23.947371,23.88028,1,Australia,900,AUS
1999m12,Australia,56.858688,56.775761,2,33.898891,34.262959,2,Australia,900,AUS
2014m4,Australia,45.430618,45.4715,1,43.285229,42.711861,1,Australia,900,AUS
1985m7,Australia,48.870209,48.83654,1,31.22891,31.39415,0,Australia,900,AUS
1994m3,Australia,40.298931,40.335918,2,49.201809,48.75256,1,Australia,900,AUS
2003m7,Australia,60.205791,60.10244,1,32.433811,32.976002,1,Australia,900,AUS
1984m8,Australia,66.006561,65.939346,1,,,,Australia,900,AUS
1993m2,Australia,37.665859,37.59341,2,54.04425,54.279961,1,Australia,900,AUS
2010m4,Australia,53.890148,53.889179,2,37.848431,38.009762,2,Australia,900,AUS
1980m1,Australia,43.204411,43.318199,1,,,,Australia,900,AUS
2006m6,Australia,53.79681,53.823002,2,38.814491,38.74361,2,Australia,900,AUS
2014m12,Australia,39.660389,39.623829,1,51.201149,51.387489,1,Australia,900,AUS
1972m5,Australia,32.769249,32.877708,0,,,,Australia,900,AUS
1979m5,Australia,36.388439,36.32621,1,,,,Australia,900,AUS
1987m5,Australia,56.35033,56.409859,2,37.340309,36.908119,1,Australia,900,AUS
2019m3,Australia,47.42244,47.431259,2,42.178692,41.881721,2,Australia,900,AUS
1975m12,Australia,41.66679,41.673031,1,,,,Australia,900,AUS
1969m12,Australia,48.235611,48.236462,0,,,,Australia,900,AUS
1968m8,Australia,61.447201,61.415119,1,,,,Australia,900,AUS
1988m5,Australia,50.547791,50.640381,1,41.905338,41.645889,1,Australia,900,AUS
2004m4,Australia,55.499901,55.48246,2,37.050442,37.19199,2,Australia,900,AUS
1994m12,Australia,42.85635,42.744179,2,49.371819,49.937,1,Australia,900,AUS
1999m2,Australia,48.281261,48.146919,3,35.757832,35.808979,3,Australia,900,AUS
2016m8,Australia,40.862671,40.781921,2,45.269279,45.230259,2,Australia,900,AUS
1988m3,Australia,46.828011,46.719898,2,44.190559,44.409599,1,Australia,900,AUS
2021m7,Australia,54.479439,54.35231,4,41.514519,42.149811,4,Australia,900,AUS
2001m12,Australia,59.67091,59.708179,1,30.734961,30.21114,1,Australia,900,AUS
2019m2,Australia,47.269341,47.323528,2,43.654301,43.819752,2,Australia,900,AUS
1978m10,Australia,37.508339,37.560089,1,,,,Australia,900,AUS
1968m12,Australia,61.026211,60.99519,0,,,,Australia,900,AUS
1988m10,Australia,54.922569,54.862202,2,38.164661,38.09256,1,Australia,900,AUS
2017m12,Australia,40.105499,40.204781,3,50.06662,49.654388,3,Australia,900,AUS
2003m4,Australia,57.17868,57.198231,2,32.373631,32.511398,2,Australia,900,AUS
2011m3,Australia,45.156448,44.966331,3,42.710258,43.71381,3,Australia,900,AUS
2020m3,Australia,45.492882,45.60014,4,48.015598,47.014801,4,Australia,900,AUS
2010m2,Australia,54.326351,54.29425,2,36.583889,37.170601,2,Australia,900,AUS
2002m2,Australia,58.54092,58.454781,1,33.226891,33.765179,1,Australia,900,AUS
1986m3,Australia,56.338951,56.29451,2,34.84552,34.934052,1,Australia,900,AUS
1998m12,Australia,53.001331,53.064621,1,37.408409,37.312538,1,Australia,900,AUS
1996m9,Australia,57.584259,57.682571,1,32.213791,32.174789,1,Australia,900,AUS
1972m4,Australia,30.55245,30.5681,1,,,,Australia,900,AUS
1977m9,Australia,41.63744,41.673031,1,,,,Australia,900,AUS
1976m12,Australia,41.851582,41.673031,1,,,,Australia,900,AUS
2007m5,Australia,49.251999,49.300308,2,43.204601,42.885319,2,Australia,900,AUS
2013m12,Australia,45.550251,45.470798,1,40.850632,41.149719,1,Australia,900,AUS
2010m9,Australia,48.802681,48.81913,1,34.815121,34.16354,1,Australia,900,AUS
1972m2,Australia,32.585999,32.624569,1,,,,Australia,900,AUS
1982m12,Australia,39.182171,39.205269,1,,,,Australia,900,AUS
1988m6,Australia,54.287441,54.38829,1,38.62632,38.09256,1,Australia,900,AUS
1990m12,Australia,39.257141,39.314251,2,54.655849,54.674782,1,Australia,900,AUS
2006m1,Australia,54.123009,54.317589,2,37.58548,36.733002,2,Australia,900,AUS
1971m7,Australia,47.88937,47.730179,0,,,,Australia,900,AUS
1989m3,Australia,48.753201,48.67577,1,43.835911,44.006721,0,Australia,900,AUS
1980m8,Australia,41.244701,41.26173,1,,,,Australia,900,AUS
1986m9,Australia,47.96452,47.893761,2,45.224312,45.98885,1,Australia,900,AUS
2019m12,Australia,47.903542,47.899521,3,45.142139,44.956699,3,Australia,900,AUS
2000m1,Australia,53.969269,53.867779,1,36.76762,37.31517,1,Australia,900,AUS
2007m4,Australia,47.64679,47.685211,3,44.676449,44.483212,3,Australia,900,AUS
1997m7,Australia,47.205471,47.226742,1,42.357281,42.44117,1,Australia,900,AUS
2021m9,Australia,52.175671,52.157928,3,44.460522,44.514091,3,Australia,900,AUS
1981m9,Australia,35.93071,35.914921,1,,,,Australia,900,AUS
1992m10,Australia,39.493542,39.595921,2,51.89426,51.121441,1,Australia,900,AUS
2000m3,Australia,46.222,46.233089,2,44.290401,44.4086,2,Australia,900,AUS
1976m6,Australia,49.50354,49.487598,1,,,,Australia,900,AUS
1979m9,Australia,37.031898,37.1488,1,,,,Australia,900,AUS
1971m5,Australia,54.028412,53.99456,0,,,,Australia,900,AUS
1970m12,Australia,50.404881,50.40517,0,,,,Australia,900,AUS
2014m11,Australia,41.625092,41.577511,1,48.746029,48.75246,1,Australia,900,AUS
1988m7,Australia,53.841331,53.815109,2,38.831711,38.882191,1,Australia,900,AUS
1999m9,Australia,56.704639,56.79298,1,34.45961,34.1553,1,Australia,900,AUS
1999m4,Australia,53.102249,53.135132,2,36.28397,36.278179,2,Australia,900,AUS
1985m4,Australia,53.767422,53.607922,1,31.23757,31.39415,0,Australia,900,AUS
1986m6,Australia,54.395191,54.295891,2,38.969101,39.671822,1,Australia,900,AUS
1993m7,Australia,36.767719,36.714729,2,53.069721,53.09552,1,Australia,900,AUS
2011m8,Australia,37.814671,37.842339,1,53.015251,52.788898,1,Australia,900,AUS
1979m7,Australia,33.44595,33.447159,1,,,,Australia,900,AUS
2006m2,Australia,50.31197,50.191559,2,40.710129,41.218948,2,Australia,900,AUS
2001m6,Australia,42.907928,43.005322,1,47.516041,46.795952,1,Australia,900,AUS
2014m5,Australia,39.405231,39.244629,2,50.279121,51.25235,2,Australia,900,AUS
1975m8,Australia,37.415421,37.560089,1,,,,Australia,900,AUS
1988m4,Australia,47.389259,47.410622,1,43.2906,43.037151,0,Australia,900,AUS
2001m5,Australia,40.229931,40.26965,2,50.83112,50.423691,2,Australia,900,AUS
1982m7,Australia,44.056171,44.140789,1,,,,Australia,900,AUS
2009m11,Australia,59.947109,59.725281,2,31.38941,32.486549,2,Australia,900,AUS
1996m3,Australia,51.408421,51.674809,2,21.331329,16.835011,2,Australia,900,AUS
2009m12,Australia,60.536041,60.524349,1,30.90399,30.999201,1,Australia,900,AUS
1989m11,Australia,43.92038,43.900219,2,48.377151,48.357738,1,Australia,900,AUS
2019m5,Australia,49.201809,49.191608,3,41.562511,41.574471,3,Australia,900,AUS
2013m1,Australia,43.87307,43.94672,2,46.040359,45.561119,2,Australia,900,AUS
2008m1,Australia,61.245522,61.343491,1,18.74534,14.42166,1,Australia,900,AUS
2010m1,Australia,54.919941,54.73241,1,33.489799,34.052189,1,Australia,900,AUS
1977m12,Australia,43.23822,43.318199,1,,,,Australia,900,AUS
2004m10,Australia,56.455051,56.504681,2,36.077412,36.013222,2,Australia,900,AUS
1980m2,Australia,43.70097,43.7295,1,,,,Australia,900,AUS
1983m11,Australia,63.154991,63.060291,1,,,,Australia,900,AUS
1989m1,Australia,55.68634,55.661041,1,39.58292,40.047829,0,Australia,900,AUS
1981m12,Australia,42.476521,42.495609,1,,,,Australia,900,AUS
1996m10,Australia,57.709751,57.691059,2,31.236679,31.235399,2,Australia,900,AUS
1981m3,Australia,46.1647,46.197262,1,,,,Australia,900,AUS
2000m6,Australia,43.93634,43.840099,1,45.568932,46.003391,1,Australia,900,AUS
1983m3,Australia,54.055759,54.42313,1,,,,Australia,900,AUS
1995m11,Australia,39.64085,39.695492,2,49.99382,49.542191,1,Australia,900,AUS
1992m4,Australia,41.62368,41.63031,2,44.969631,45.19923,1,Australia,900,AUS
2000m5,Australia,47.490028,47.487511,2,42.314751,42.163582,2,Australia,900,AUS
1990m2,Australia,48.79541,48.73785,2,44.643211,44.409599,1,Australia,900,AUS
1978m6,Australia,45.426399,45.374668,1,,,,Australia,900,AUS
1968m10,Australia,61.026581,60.99519,0,,,,Australia,900,AUS
1983m6,Australia,62.296959,62.237701,1,,,,Australia,900,AUS
2011m11,Australia,38.694191,38.785412,1,51.759899,51.123562,1,Australia,900,AUS
1969m4,Australia,62.246819,62.237701,1,,,,Australia,900,AUS
1970m10,Australia,45.80233,45.785961,1,,,,Australia,900,AUS
1981m8,Australia,37.52845,37.560089,1,,,,Australia,900,AUS
1992m2,Australia,35.77467,35.954708,2,41.993938,42.04071,1,Australia,900,AUS
